Time	YKL109W	YCL066W	YCL067C	YJL056C	YCR040W	YLR098C	YLR013W	YJL110C	YCR097W	YCR096C	YPR199C	YDR421W	YOL089C	YGR044C	YCR018C	YOR140W	YHR006W	YOR032C	YPL248C	YML051W	YGL209W	YGL035C	YMR280C	YDR146C	YML113W	YCR039C	YER189W	YCL065W	YCR041W	YNL339C	YDR545W	YNL337W	YGR296W	YNL336W	YER188CA	YBL111C	YDR543C	YHR091C	YDR544C	YER190W	YGL001C	YKL178C	YBR019C	YMR135WA	YBR020W	YPL283C	YLR463C	YLR467W	YLR465C	YDR009W
550	0.2739911	0.2579212	0.6585410	0.6355760	0.2925788	0.6916922	0.5360786	0.6028520	0.7932913	0.5977584	0.8063353	0.6367341	0.6934550	0.1476549	0.2064382	0.2592939	0.6373374	0.5447333	0.3909876	0.7947321	0.5225058	0.1918359	0.4494277	0.5021265	0.6013437	0.0478047	0.3448477	0.3222113	0.3998620	0.5963417	0.5488231	0.1951085	0.1013295	0.1151210	0.2534303	0.2756527	0.4451133	0.4264107	0.7210888	0.5810840	0.4004310	0.0357795	0.4310152	0.3498284	0.5062679	0.2433738	0.5175640	0.5594097	0.4350733	0.5985987
600	0.1954150	0.1342515	0.7850081	0.7349285	0.2030703	0.5914942	0.4395812	0.7130719	0.5890289	0.5476963	0.6898510	0.6207167	0.6475551	0.1930105	0.3604427	0.2605416	0.6389237	0.5357179	0.3349494	0.7376685	0.5180044	0.2298977	0.6201729	0.7272620	0.6095480	0.0270062	0.1996208	0.3211587	0.5038334	0.4596581	0.5638314	0.1767031	0.0993868	0.1188450	0.2334305	0.2486005	0.4884237	0.3188313	0.6100689	0.5212031	0.4170783	0.0505850	0.4067208	0.4310978	0.3285942	0.1468490	0.7410231	0.6131675	0.4971282	0.5033368
650	0.2643762	0.1487162	0.7262682	0.7471247	0.3056147	0.6913420	0.3279202	0.7606663	0.6814744	0.6136046	0.7608939	0.8173954	0.6665888	0.1685066	0.5001981	0.3911896	0.5582359	0.5499878	0.3170553	0.7788408	0.7009654	0.3068192	0.5732811	0.6395747	0.7436834	0.0516002	0.2261126	0.3510497	0.4888026	0.5503488	0.5070784	0.1514402	0.0620978	0.1969556	0.2762370	0.2322846	0.5629111	0.4079474	0.8072445	0.3755543	0.3685808	0.0492649	0.3167076	0.4898738	0.4593243	0.1970299	0.6326637	0.6130591	0.3718246	0.3816534
700	0.1627018	0.2297625	0.6091191	0.7940724	0.3153329	0.6040510	0.2211471	0.8829106	0.5305412	0.6980620	0.6138080	0.6903368	0.7128872	0.1934917	0.4620569	0.3538571	0.7374440	0.6029720	0.3207477	0.7231854	0.8426065	0.1831325	0.5837789	0.6708312	0.7275777	0.0258245	0.2252333	0.3379316	0.5555348	0.5080597	0.5668278	0.1720584	0.0767053	0.2551135	0.2530460	0.2461073	0.5255246	0.2994467	0.6897292	0.2644875	0.3981018	0.0882761	0.3493998	0.3866577	0.3979291	0.1525021	0.5633929	0.6295055	0.5699327	0.5135430
750	0.1601993	0.1894062	0.6797311	0.7189429	0.3207741	0.7286195	0.2899612	0.6859870	0.7280701	0.5703817	0.7877220	0.7640767	0.6556430	0.1528912	0.4049387	0.4265556	0.5405920	0.6551438	0.4185505	0.6655615	0.6694838	0.2652265	0.6103756	0.6608715	0.6869996	0.0510274	0.1910425	0.2804271	0.5919338	0.6134325	0.6141600	0.1246129	0.1074824	0.2445639	0.2555003	0.1840806	0.5710579	0.2192920	0.6594329	0.2776390	0.4543661	0.1332365	0.3864472	0.4837894	0.2995670	0.0940793	0.6144882	0.6817296	0.5099342	0.3543800
800	0.1914176	0.1723608	0.6101241	0.7706052	0.2772460	0.6853278	0.2557619	0.7243674	0.6500558	0.6249843	0.7220931	0.6094304	0.7139262	0.1427565	0.4173343	0.3782609	0.6937897	0.7390815	0.3274071	0.7201972	0.7010292	0.2101185	0.5842368	0.7046592	0.6656598	0.0427316	0.2112888	0.3582628	0.5567780	0.5692935	0.5134592	0.2152720	0.0760363	0.2502506	0.1911166	0.2242749	0.3954331	0.3434047	0.7786905	0.3047967	0.4083488	0.1067095	0.3492068	0.3986642	0.3765507	0.1415284	0.7179275	0.6556916	0.5284567	0.3603507
850	0.1667217	0.3071018	0.6664769	0.7809958	0.3073861	0.7488778	0.1896620	0.6954957	0.6426377	0.6287777	0.7001464	0.7236096	0.7141469	0.1535380	0.4270719	0.4003137	0.7910155	0.7559707	0.3460264	0.8519531	0.7477126	0.2168747	0.5711611	0.5831570	0.5759226	0.0691134	0.2677447	0.3547426	0.5281455	0.4392813	0.5049884	0.1540354	0.1413056	0.2488637	0.2376808	0.1968047	0.5506629	0.2910204	0.7527228	0.2788982	0.4140054	0.0574293	0.2939405	0.4031905	0.3373777	0.1732159	0.5409552	0.4697004	0.5401193	0.3215310
900	0.2412278	0.2581224	0.8084652	0.6935476	0.2944268	0.7100776	0.2623991	0.6607625	0.6806260	0.6384017	0.6395720	0.7832583	0.6982884	0.1932254	0.4317310	0.4003647	0.6787357	0.7445001	0.3613043	0.7032488	0.7761585	0.2673245	0.6871682	0.7142293	0.6501313	0.0733720	0.2553704	0.3593203	0.6761731	0.6030744	0.5227753	0.1238794	0.0724929	0.1760335	0.2134392	0.2892881	0.5835619	0.3222630	0.7180425	0.4155907	0.4967361	0.0502238	0.3643457	0.4855066	0.4171057	0.2172322	0.6474528	0.4997915	0.4834716	0.3494342
950	0.2374494	0.2308652	0.5584291	0.6247690	0.2979832	0.8056878	0.2287666	0.7424127	0.7879884	0.6022554	0.7065416	0.7646632	0.6801134	0.1655823	0.3324080	0.3978074	0.5651031	0.7593418	0.2940038	0.6723711	0.6287958	0.2368114	0.6749558	0.6677988	0.6917657	0.0288555	0.3424662	0.3751222	0.5017711	0.6339778	0.5630651	0.1283247	0.0607773	0.2476513	0.2182031	0.2569707	0.4913531	0.2988413	0.6289011	0.3270532	0.4725650	0.1300512	0.4486554	0.5005899	0.3869834	0.2440279	0.6325934	0.4419195	0.6333829	0.3585476
1000	0.2042623	0.2287838	0.6739942	0.5736372	0.2467135	0.6570079	0.3113981	0.6776077	0.6515243	0.6117231	0.6072776	0.7050266	0.7395592	0.1556400	0.3862232	0.2844653	0.5926358	0.7321757	0.3181064	0.6972158	0.7566069	0.2914122	0.6256356	0.6994622	0.6394211	0.0368479	0.1802034	0.3072052	0.5069618	0.5599336	0.6178084	0.0970330	0.0918140	0.2192209	0.3393160	0.2165233	0.5057851	0.3306791	0.6882426	0.3754388	0.4767923	0.0556791	0.3470351	0.5783875	0.3683290	0.1235392	0.5838681	0.6140019	0.3744433	0.4194606

0	0.2462238	0.2359945	0.7683002	0.6601137	0.3399282	0.7019222	0.2438424	1.0000000	0.6497100	0.5906281	0.6365331	0.6670593	0.6851159	0.1409340	0.3548733	0.3586446	0.6771386	0.7253363	0.3397918	0.7761077	0.7265428	0.2269364	0.7002555	0.7287042	0.5998118	0.0246177	0.2157051	0.4408900	0.5546278	0.5367890	0.5304430	0.1403947	0.1555429	0.3003860	0.2618129	0.2963183	0.4948903	0.3428063	0.8157958	0.4397770	0.4974939	0.0414653	0.3849276	0.4188099	0.3294526	0.1845457	0.5967242	0.5673317	0.5887362	0.3774956
50	0.3618294	0.5807629	0.6209130	0.7494845	0.4046316	0.7395693	0.1143196	0.8548350	0.6308683	0.6429014	0.6320341	0.3095742	0.8106640	0.2394030	0.7010545	0.3469403	0.6114546	0.7103942	0.4236584	0.7457148	0.6884811	0.2278395	0.5401579	0.7556291	0.7358691	0.0223341	0.2053296	0.2797711	0.5143002	0.6023366	0.5615233	0.0688728	0.3838645	0.4907617	0.2211551	0.2931826	0.2401331	0.3133765	0.2091246	0.3769836	0.6760166	0.1142902	0.3982223	0.5085683	0.4243609	0.1047354	0.5926913	0.5846097	0.5733567	0.5626492
100	0.3694534	0.6161230	0.6368562	0.6096713	0.3451124	0.6175396	0.1101192	0.7416576	0.6786376	0.6038682	0.7363312	0.2958824	0.7098267	0.1946849	0.7332374	0.3243026	0.5633169	0.6054840	0.6401277	0.6721618	0.7014096	0.2478127	0.7167478	0.7957018	0.8895103	0.0132342	0.2337242	0.3186399	0.5683121	0.7442257	0.5673074	0.0668733	0.3694105	0.4796728	0.2055074	0.1058501	0.2133272	0.1594878	0.0611391	0.3596909	0.6038887	0.0656153	0.3224976	0.4357092	0.4156403	0.0290241	0.6216873	0.6405650	0.6243064	0.4758225
150	0.3758020	0.7083496	0.5343069	0.6687513	0.3234671	0.5994058	0.0943365	0.7117893	0.5515272	0.6358186	0.7011724	0.2938087	0.8312547	0.1918247	0.8331072	0.4638995	0.7301999	0.6572167	0.5122122	0.7837567	0.6222860	0.3405350	0.5515782	0.6665927	0.5913135	0.0374726	0.1919196	0.3936373	0.5702172	0.6116538	0.5139626	0.0716751	0.3692610	0.4780052	0.2693675	0.0707641	0.1872596	0.1767307	0.0109549	0.3691280	0.6367983	0.0688815	0.3754746	0.4993716	0.3909784	0.0490058	0.6710203	0.6624923	0.7042855	0.4849920
200	0.3781367	0.6913849	0.5165608	0.6811384	0.3163267	0.6823161	0.1178741	0.7208107	0.6445869	0.6565254	0.8033536	0.1530910	0.7201012	0.2511322	0.6905486	0.3490937	0.6627180	0.7719447	0.4290017	0.6836236	0.7407813	0.2739468	0.6559673	0.6342611	0.6184934	0.0205446	0.2566372	0.2801682	0.6607402	0.6685340	0.5661274	0.0754461	0.4817689	0.4990411	0.2577349	0.1040795	0.1351005	0.1673363	0.0070963	0.2985225	0.5784908	0.0337359	0.2971571	0.4642562	0.3465176	0.0166977	0.7884496	0.6415683	0.6727186	0.6168471
250	0.4869638	0.7195703	0.5305027	0.6032582	0.2854126	0.7182833	0.0800942	0.6616405	0.6750697	0.6618309	0.8007627	0.1348275	0.6607508	0.4185986	0.6527394	0.3799156	0.5928389	0.7478810	0.3815454	0.7624957	0.6324808	0.1945506	0.6363569	0.6519687	0.6209078	0.0329247	0.1697404	0.4461837	0.5429756	0.6582604	0.4924551	0.0593974	0.5240250	0.5817823	0.2899405	0.0907839	0.1472510	0.2159978	0.0023726	0.2979827	0.7334179	0.0909745	0.3146178	0.5240850	0.4139546	0.0434740	0.5927409	0.5772581	0.5343986	0.5619993
300	0.4114419	0.6243116	0.5358581	0.5627812	0.2738852	0.7209897	0.1056777	0.6323002	0.9088874	0.6487900	0.6965485	0.1302163	0.6647580	0.2303819	0.6741343	0.4435854	0.5623736	0.6479898	0.3417093	0.7096783	0.6758988	0.3669945	0.7505272	0.7640509	0.6858819	0.0260182	0.1834219	0.3817484	0.6062415	0.6348457	0.5210310	0.0917928	0.4838656	0.6230319	0.1791896	0.0526836	0.1986413	0.2088953	0.0057735	0.2797647	0.7558308	0.0458821	0.3360269	0.4658698	0.3892769	0.0145539	0.5576398	0.5361115	0.5154125	0.6839154
350	0.3614991	0.7635248	0.5546975	0.6852669	0.2212848	0.8313675	0.0905391	0.6730967	0.6115380	0.5735385	0.6486694	0.1752264	0.5703887	0.2453187	0.7064397	0.4148494	0.6219768	0.7776323	0.3782572	0.8098887	0.7582655	0.2192617	0.6406833	0.7629428	0.8483390	0.0353231	0.2672763	0.4210309	0.5817331	0.6421808	0.4808914	0.0832307	0.5237073	0.5281506	0.2176885	0.0664604	0.1987147	0.2529202	0.0130694	0.4674993	0.7538254	0.0770282	0.3156103	0.5260042	0.3810708	0.0060646	0.6531332	0.6099244	0.6609350	0.5023047
400	0.4230627	0.7538550	0.4861346	0.6029426	0.2214125	0.6246078	0.0722636	0.7321911	0.5891702	0.5510698	0.7743596	0.1523230	0.5780632	0.2542613	0.7369703	0.3664433	0.7275247	0.5824796	0.5873333	0.8044177	0.5855527	0.1398070	0.5919863	0.6230874	0.6482749	0.0175248	0.1975012	0.4338009	0.5261211	0.5660662	0.6663689	0.0838575	0.4551729	0.5210877	0.1822256	0.0866510	0.2169379	0.1581989	0.0093532	0.4494273	0.7708540	0.0482112	0.3051571	0.4746754	0.4241811	0.0229004	0.7338734	0.4993783	0.7785337	0.6550459
450	0.4188668	0.6858431	0.5099980	0.5616783	0.3233392	0.6459179	0.1049207	0.6606340	0.6122107	0.5874767	0.6480335	0.1682817	0.7224950	0.2820182	0.7914379	0.3039408	0.6048699	0.5999715	0.4284674	0.6614062	0.6465581	0.2861561	0.6593532	0.6557030	0.7937353	0.0206880	0.2299750	0.4195356	0.6817048	0.6185035	0.6303679	0.0498269	0.4286098	0.5936609	0.2727043	0.0741780	0.1945374	0.2299884	0.0021820	0.3503472	0.6667400	0.0671852	0.3835101	0.5997449	0.3481326	0.0140552	0.6284381	0.5376346	0.6059797	0.4995154
500	0.4896950	0.5962709	0.5175065	0.6123329	0.2149241	0.6781094	0.1376202	0.7656243	0.7347910	0.5486458	0.7682067	0.1605300	0.9483835	0.2376642	0.6993183	0.3857341	0.6961493	0.6604006	0.3219216	0.6243060	0.7011623	0.1956314	0.6966112	0.5989172	0.7266458	0.0128526	0.2386486	0.3599073	0.7140250	0.7275191	0.5480022	0.0819328	0.5012136	0.5063618	0.2481400	0.0642349	0.2031257	0.1758194	0.0249706	0.2906668	0.5995471	0.0622252	0.3092822	0.5308182	0.3692207	0.0066423	0.6393109	0.7792787	0.6184387	0.5868901
550	0.2417720	0.5334754	0.6808140	0.7294708	0.3535360	0.6902241	0.1830256	0.6556739	0.5874012	0.5885612	0.7363336	0.6881442	0.7912985	0.1361854	0.4709565	0.4539576	0.6731878	0.6701242	0.4205503	0.7912993	0.7166680	0.2254771	0.6972076	0.5825383	0.7150929	0.0428695	0.1949286	0.4090382	0.4764991	0.6306655	0.4881692	0.0905049	0.2534835	0.3804964	0.2164686	0.0708010	0.3673375	0.2267472	0.4993714	0.2841221	0.5001383	0.0489136	0.4029910	0.5102973	0.2198181	0.0114911	0.6990253	0.6003076	0.7316980	0.3703609
600	0.2276374	0.3320750	0.7325884	0.7054884	0.2678566	0.7783984	0.2698072	0.6411678	0.6770396	0.6169926	0.8475706	0.7773444	0.8240396	0.1904585	0.4424250	0.4823826	0.6463496	0.5836237	0.3324965	0.5910885	0.6973794	0.2483122	0.6801822	0.6615023	0.7130938	0.0305540	0.2699263	0.4394576	0.5824757	0.5554475	0.6911189	0.1013510	0.3206264	0.3650995	0.2998226	0.2031682	0.3967385	0.2641032	0.5326743	0.3147038	0.4566282	0.0359007	0.3304606	0.4410944	0.5385039	0.0182394	0.6465407	0.6159166	0.6142205	0.3050562
650	0.2797254	0.3162686	0.6923543	0.7772853	0.3370191	0.7419655	0.2707547	0.6046392	0.6052057	0.6639784	0.7672670	0.6770234	0.6908888	0.1711425	0.4149232	0.4537774	0.7829461	0.5667332	0.3436174	0.7893055	0.6897574	0.2599838	0.7401024	0.7001197	0.8470970	0.0397354	0.2230171	0.3632127	0.5119252	0.5454828	0.5312607	0.1814043	0.1886186	0.2897539	0.2285128	0.1661750	0.4730039	0.3266871	0.7315896	0.2453710	0.5565897	0.0584848	0.3265489	0.4449685	0.3839664	0.0655637	0.6196638	0.5121550	0.6277999	0.4933693
700	0.1885624	0.2378116	0.7155657	0.7493748	0.3218264	0.8063401	0.2813229	0.7464374	0.6993035	0.5051948	0.7345324	0.7260711	0.8844320	0.1855130	0.4567629	0.4385788	0.5821847	0.6869385	0.2762775	0.7094791	0.7593256	0.3041821	0.6459909	0.5841811	0.6921891	0.0392526	0.1639906	0.3376216	0.4933123	0.6158674	0.6217192	0.1451277	0.1335061	0.2871011	0.2851728	0.2142178	0.5671644	0.3554859	0.8646101	0.3035692	0.4754349	0.0426060	0.3730395	0.3818444	0.4754376	0.1137215	0.5808674	0.5724211	0.6582287	0.4270103
750	0.2199527	0.2330349	0.7456987	0.6680281	0.2782928	0.6579456	0.2563117	0.7822885	0.8479208	0.6091742	0.6283748	0.6850827	0.6205743	0.1783971	0.4191568	0.4039403	0.6167196	0.6688064	0.3645455	0.6774098	0.7195273	0.2501355	0.5540100	0.7304461	0.6899132	0.0437901	0.2236842	0.2763612	0.5018717	0.4445558	0.5433761	0.1257990	0.1732286	0.3114606	0.2852777	0.2830707	0.5007136	0.3224044	0.5638184	0.4260111	0.4212484	0.0582792	0.2865581	0.4001191	0.4115064	0.1080420	0.5251856	0.6232013	0.5965510	0.3671181
800	0.2265523	0.2362160	0.6402918	0.6540939	0.3726200	0.6510738	0.3255725	0.5778955	0.8293000	0.6731769	0.6950689	0.6503690	0.7451182	0.1429562	0.4955372	0.3793837	0.6424501	0.7872949	0.3721900	0.6537179	0.6264132	0.2299703	0.6851648	0.6420773	0.7240210	0.0145245	0.1781711	0.3387918	0.5637316	0.5821999	0.4470045	0.1143303	0.0977664	0.3225572	0.2862962	0.3120362	0.3479677	0.2634884	0.8285415	0.3395940	0.4992350	0.0546462	0.3438157	0.4480844	0.4036088	0.1502725	0.6001762	0.5748255	0.4645246	0.3968252
850	0.1577350	0.1867492	0.7282245	0.6294465	0.3067023	0.6637643	0.2049776	0.7174679	0.7263332	0.5842472	0.8153185	0.6643505	0.6075681	0.1822656	0.4692433	0.4453718	0.6005940	0.6796021	0.3427461	0.6755122	0.7217259	0.1898564	0.5628256	0.7057417	0.7155210	0.0308172	0.1853929	0.3177015	0.4773403	0.5712458	0.6031210	0.1321664	0.0562186	0.2562491	0.3208157	0.3333828	0.5609414	0.3334742	0.7893999	0.3513258	0.4545076	0.0642987	0.3646126	0.4629489	0.4511105	0.1416859	0.5473783	0.6163100	0.5159243	0.3383524
900	0.2546898	0.2467560	0.6647379	0.6901097	0.2813637	0.8277021	0.2921550	0.6070540	0.5665280	0.6818515	0.7860953	0.7691619	0.6170402	0.1911825	0.4681058	0.3507797	0.7870295	0.6506050	0.3330280	0.6381849	0.7288264	0.3317066	0.5007985	0.6698651	0.7006881	0.0480072	0.1416220	0.2194610	0.5093709	0.5091689	0.4485869	0.1410562	0.1270784	0.2559725	0.2360558	0.1974854	0.5372526	0.3033738	0.6967236	0.3563533	0.3942932	0.0973292	0.4020548	0.3575555	0.4172043	0.1308785	0.6251615	0.5151865	0.4233826	0.3238239
950	0.2537557	0.3315517	0.5812644	0.6901951	0.2744359	0.6626191	0.2783531	0.6978446	0.5726752	0.5879939	0.7290989	0.7112270	0.6667621	0.1497696	0.3910534	0.3228961	0.6761070	0.6085855	0.3704203	0.7563652	0.7268917	0.2391837	0.5257080	0.6332882	0.6687131	0.0322889	0.2041338	0.2890656	0.5894084	0.5696216	0.5696127	0.1288567	0.1776060	0.3246461	0.1954736	0.2101368	0.4547960	0.2852101	0.7137181	0.3107876	0.4564971	0.0665602	0.3740880	0.4102634	0.4477197	0.1835776	0.5857907	0.5270213	0.4059566	0.3431059
1000	0.1921140	0.3004887	0.7514611	0.6436061	0.3299167	0.6782579	0.2338173	0.6242454	0.6728176	0.6545518	0.6806880	0.6765195	0.6022460	0.1881228	0.4153652	0.3533041	0.6581756	0.7375393	0.3547995	0.6865482	0.7887700	0.2088637	0.5582392	0.6579889	0.8301200	0.0831985	0.2470030	0.3772945	0.5181622	0.5677853	0.6379359	0.1111073	0.1118139	0.2312903	0.1810325	0.3135360	0.4789803	0.3073242	0.6664694	0.3370755	0.4399137	0.0242595	0.4054242	0.3700758	0.3903173	0.1568126	0.6931261	0.6340348	0.4372521	0.3597075
